trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
12,16818623,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,16850502,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,16873425,Not PM,,,,,,,,,
12,16983703,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17067594,Not PM,,,,,,,,,
12,17087932,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17101316,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17119056,Human PM,Exact,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,17148775,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17178286,Not PM,,,,,,,,,
12,17195637,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17199737,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17201587,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17293392,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17364131,Not PM,,,,,,,,,
12,17409425,Not PM,,,,,,,,,
12,17427169,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17427170,Not PM,,,,,,,,,
12,17440063,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17453004,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17453358,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17467663,Animal PM,Exact,Missing Gene,BRAF (V600E),,,,,Excludes,Not Discussed
12,17517901,Not PM,,,,,,,,,
12,17566669,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17595761,Not PM,,,,,,,,,
12,17693984,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17699719,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17727338,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17786445,Not PM,,,,,,,,,
12,17868408,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17895473,Not PM,,,,,,,,,
12,17899765,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17900222,Not PM,,,,,,,,,
12,17923875,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,17991344,Not PM,,,,,,,,,
12,18006800,Not PM,,,,,,,,,
12,18059035,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18186519,Human PM,More Specific,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,18208804,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18279056,Not PM,,,,,,,,,
12,18281265,Not PM,,,,,,,,,
12,18287029,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18310287,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18375819,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18379794,Not PM,,,,,,,,,
12,18435933,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18473997,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18482722,Not PM,,,,,,,,,
12,18486467,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18488072,Not PM,,,,,,,,,
12,18501070,Not PM,,,,,,,,,
12,18519771,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18602919,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18615680,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,1862555,Not PM,,,,,,,,,
12,18628431,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18636358,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18662329,Not PM,,,,,,,,,
12,18676857,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18682506,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18685819,Not PM,,,,,,,,,
12,18712832,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18718023,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18778891,Human PM,Exact,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,18782444,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,18829535,Not PM,,,,,,,,,
12,18832519,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19001320,Human PM,Exact,Different Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19001325,Not PM,,,,,,,,,
12,19001330,Not PM,,,,,,,,,
12,19001333,Not PM,,,,,,,,,
12,19001336,Not PM,,,,,,,,,
12,19001343,Not PM,,,,,,,,,
12,19001345,Not PM,,,,,,,,,
12,19050079,Not PM,,,,,,,,,
12,19127559,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19156774,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19179424,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,19194356,Not PM,,,,,,,,,
12,19224161,Not PM,,,,,,,,,
12,19237633,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19352109,Not PM,,,,,,,,,
12,19352139,Not PM,,,,,,,,,
12,19355825,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19356676,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19383316,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19404918,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19424571,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,19436300,Not PM,,,,,,,,,
12,19437564,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19450088,Not PM,,,,,,,,,
12,19505918,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches,Not Discussed
12,19512917,Not PM,,,,,,,,,
12,19579594,Not PM,,,,,,,,,
12,19582761,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19628078,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19661027,Not PM,,,,,,,,,
12,19669908,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19671674,Human PM,Not Disease,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19728912,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19745699,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19855373,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19878585,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19881948,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19903786,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19908233,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,19949877,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20002887,Animal PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,20008640,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20011299,Not PM,,,,,,,,,
12,20011305,Not PM,,,,,,,,,
12,20027542,Not PM,,,,,,,,,
12,20068183,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Excludes,Not Discussed
12,20162668,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20199087,Not PM,,,,,,,,,
12,20224982,Not PM,,,,,,,,,
12,20230995,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20233436,Human PM,Exact,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,20300843,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20373131,Not PM,,,,,,,,,
12,203940,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20413299,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches,Not Discussed
12,20444249,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches,Not Discussed
12,20470206,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20489114,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20500480,Not PM,,,,,,,,,
12,20501503,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20529207,Not PM,,,,,,,,,
12,20571907,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20590827,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20622438,Not PM,,,,,,,,,
12,20627194,Animal PM,Exact,Missing Variant,BRAF (V600E),,,,,Excludes,Not Discussed
12,20629085,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20635392,Human PM,Exact,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,20655395,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches,Not Discussed
12,20664940,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20679909,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20689758,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20855151,Not PM,,,,,,,,,
12,20972475,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,20979647,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21036746,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21037082,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21041578,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21091242,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21098728,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21129608,Not PM,,,,,,,,,
12,21134544,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21191537,Not PM,,,,,,,,,
12,21221869,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21233242,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21239505,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21274671,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21311156,Not PM,,,,,,,,,
12,21315413,Human PM,Exact,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,21343559,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21412762,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21423154,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21424126,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21455990,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21457162,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21566277,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21635872,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21638088,Not PM,,,,,,,,,
12,21639808,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21653734,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21708284,Not PM,,,,,,,,,
12,21738740,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21818706,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21882184,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,21901162,Not PM,,,,,,,,,
12,21903858,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22014041,Not PM,,,,,,,,,
12,22087459,Not PM,,,,,,,,,
12,2214218,Not PM,,,,,,,,,
12,22147942,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22147944,Not PM,,,,,,,,,
12,22156469,Not PM,,,,,,,,,
12,22184386,Not PM,,,,,,,,,
12,22202162,Animal PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,22233696,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22235286,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22246856,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22279539,Not PM,,,,,,,,,
12,22281684,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22314188,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22319199,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22355009,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22356324,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Matches,Not Discussed
12,22376079,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22393091,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22427190,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22446020,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22471666,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22500044,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22507644,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22508672,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22508706,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22515520,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22531017,Not PM,,,,,,,,,
12,22531126,Not PM,,,,,,,,,
12,22549374,Not PM,,,,,,,,,
12,22576211,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22584957,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22586120,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,22608338,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22646765,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22663011,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22684223,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22690652,Not PM,,,,,,,,,
12,22732811,Not PM,,,,,,,,,
12,22735384,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22745574,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22792460,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22820660,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22826122,Not PM,,,,,,,,,
12,22848035,Not PM,,,,,,,,,
12,22869096,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22875039,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22898351,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22922669,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,22930283,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,22949379,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Matches,Not Discussed
12,22962325,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,2296966,Not PM,,,,,,,,,
12,23015305,Not PM,,,,,,,,,
12,23026937,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23033302,Human PM,Exact,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,23045248,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23074264,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23096133,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23104213,Not PM,,,,,,,,,
12,23128394,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23131393,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,23157824,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23234544,Not PM,,,,,,,,,
12,23235345,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23248257,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23258922,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23263826,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23274581,Human PM,Not Disease,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23280049,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23323158,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23324806,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23348904,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23354951,Human PM,Exact,Different Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23403819,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23405123,Not PM,,,,,,,,,
12,23454771,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23462926,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23469793,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23525503,Not PM,,,,,,,,,
12,23553055,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23553997,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23572025,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23588369,Not PM,,,,,,,,,
12,23613396,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23650027,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23650029,Not PM,,,,,,,,,
12,23650030,Not PM,,,,,,,,,
12,23650031,Not PM,,,,,,,,,
12,23650032,Not PM,,,,,,,,,
12,23650033,Not PM,,,,,,,,,
12,23650038,Not PM,,,,,,,,,
12,23650039,Not PM,,,,,,,,,
12,23650040,Not PM,,,,,,,,,
12,23650041,Not PM,,,,,,,,,
12,23650042,Not PM,,,,,,,,,
12,23657789,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23726842,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23728594,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23752636,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23763264,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23788674,Not PM,,,,,,,,,
12,23792567,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23792568,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23800934,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23822828,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,23845435,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23849768,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23878352,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23887157,Not PM,,,,,,,,,
12,23887306,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23893412,Not PM,,,,,,,,,
12,23918947,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23927882,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,23970782,Not PM,,,,,,,,,
12,23992303,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24008552,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24019539,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24025253,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24071017,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24085553,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24094449,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24112392,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24133820,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24138831,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24161954,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24166180,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24244575,Not PM,,,,,,,,,
12,24309328,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24339949,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24362526,Animal PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,24396464,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24422853,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24434431,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24440976,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24450682,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24471189,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Matches,Not Discussed
12,24495477,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24500602,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24523613,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24570042,Not PM,,,,,,,,,
12,24604709,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24639117,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24659889,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
12,24677749,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Excludes,Not Discussed
12,24679337,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
